Channel Name,Message Date,Message Content
የጤና ወግ - የጤና መረጃ,2025-01-07 03:35:26+00:00,"**🌍🤔 ርእደ መሬት ቢከሰት ምን ማድረግ እንዳለብዎት ያውቃሉ? **

**⚠️ርእደ መሬት ያለምንም ማስጠንቀቂያ  ሊከሰት ይችላል፣ ይህም በህይወት እና ንብረት ላይ ከፍተኛ ጉዳት ያስከትላል። 

✅ዝግጁ መሆን  ደህንነትን ለመጠበቅ የመጀመሪያው እርምጃ ነው—እራስዎን ይጠብቁ ፣ የአደጋ ጊዜ እቅድ ይኑርዎት፣ ርእደ መሬት በሚከሰትበት ጊዜ እና በኋላ ምን ማድረግ እንዳለቦት ይወቁ:-**


👉 **ባሉበት ዝቅ ይበሉ፣ በእጆችዎ  እና ጉልበቶችዎ ይሂዱ**። ይህ አካሄድ በሚወድቁ ነገሮች እና ፍርስራሾች ከመመታት እና መውደቅ ይከላከላል፣ ወደ ደህንነት ሳይጎዱ እንዲሄዱ ያስችላል🚨 ።

👉 **ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍ**ኑ ፣ ጠንካራ ጠረጴዛ በአቅራቢያ ካለ ከሱ ስር ለጥበቃ በመግባት ይጠለሉ 🛡።

👉 ምንም መጠለያ ከሌለ፣ **ከመስኮቶች ይራቁ**፣ ወደ የቤቱ/ህንጻ ውስጠኛው ግድግዳ ይሂዱ እና እራስዎን ከሚወድቁ ነገሮች ወይም ፍርስራሾች ለመከላከል **ጎንበስ ይበሉ** 🛡።

**❗️በጠረጴዛ  ስር ከተጠለሉ በመንቀጥቀጡ ጊዜ ሊንቀሳቀስ ስለሚችሉ አጥብቀው ይያዙት።
❗️ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍኑ ፣ መጠለያ ከሌለ መንቀጥቀጡ እስኪቆም ድረስ በሁለቱም እጆችዎ ጭንቅላትዎን እና አንገትዎን በመሸፈን እራስዎን ይጠብቁ።**

**🌍📱በመሬት መንቀጥቀጥ ወቅት የእርስዎንም ሆነ የቤተሰብዎን ደህንነት ለመጠበቅ  ወቅታዊ የሆኑ ማንቂያዎችን፣ መመሪያዎችን ለማግኘት ይህን መተግበሪያ ይጠቀሙ**:-

👉**IOS**[**:**](https://apps.apple.com/us/app/rilevatore-terremoto/id1449893235) እዚህ ይጫኑ[ ](https://play.google.com/store/apps/details?id=com.finazzi.distquake)**
👉Android: **[እዚህ ይጫኑ ](https://play.google.com/store/apps/details?id=com.finazzi.distquake)
**👉Huawei App Gallery**: [እዚህ ይጫኑ](https://appgallery7.huawei.com/#/app/C101792515)"
የጤና ወግ - የጤና መረጃ,2024-12-16 07:08:46+00:00,"🎙✨ **የጤና ወግ ቪዲዮ ፖድካስት** ✨🎙

🤝ከ **EngenderHealth **እና ከ**Saint Paul Institute for Reproductive Health and Rights (SPIRHR)** ጋር በመተባበር:

                            **👨‍👩‍👧‍👦የቤተሰብ ምጣኔ👨‍👩‍👧‍👦**

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

**🤔 የቤተሰብ ምጣኔ ማለት ምን ማለት ነው።
💊🤱 የተለያዩ አይነት የእርግዝና መከላከያ ዘዴዎች እና አጠቃቀማቸው
⚖️ ጥቅሞቻቸው፣ ጉዳቶቻቸው እና ውጤታማነታቸው
💡💑 ለፍላጎትዎ ትክክለኛውን የእርግዝና መከላከያ ዘዴ መምረጥ
💬 እና ሌሎች ተጨማሪ የመወያያ** **ነጥቦች **

👉ውይይቱን ለመመልከት [እዚህ ይጫኑ ](https://youtu.be/hdoMn7aXZKk)

**🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1**

**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

📸 Instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 Twitter: ****https://twitter.com/yetenaw?s=21&t=NyVsmz_NUwSnHTOXIw8vZw****
📘 Facebook: ****https://www.facebook.com/YeTenaw****
📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1****
🌐 Website: ****https://yetenaweg.com/**** 
💼 LinkedIn: ****https://www.linkedin.com/company/yetena-weg/**"
የጤና ወግ - የጤና መረጃ,2024-12-13 06:49:28+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

በ **EngenderHealth **እና **Saint Paul Institute for Reproductive Health and Rights (SPIRHR) **ጋር በመተባበር:
       
**🧒➡️🧑ጉርምስና🔄** 

🌟 የተካተቱት ርዕሶች:

**__🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!__**

👉ውይይቱን ለመመልከት [እዚህ ይጫኑ ](https://youtu.be/GCthKAXhQ2o)

**🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1**

**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

📸 Instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 Twitter: ****https://twitter.com/yetenaw?s=21&t=NyVsmz_NUwSnHTOXIw8vZw****
📘 Facebook: ****https://www.facebook.com/YeTenaw****
📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1****
🌐 Website: ****https://yetenaweg.com/**** 
💼 LinkedIn: ****https://www.linkedin.com/company/yetena-weg/**"
የጤና ወግ - የጤና መረጃ,2024-12-12 03:02:57+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

**🤝ከ EngenderHealth እና ከSaint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:**
**
                     🤰🏾 የድህረ ወሊድ ጤና 🤱🏾**

__🧍🏽‍♀️ ከወሊድ በኋላ የሚከሰቱ ቁልፍ ውስጣዊ እና ውጪያዊ አካላዊ ለውጦች
❗️ከወሊድ በኋላ ሊመጡ የሚችሉ  ችግሮች ምልክቶች
💊 የእርግዝና መከላከያ አማራጮች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ__

👉**ውይይቱን ለመመልከት **[**እዚህ ይጫኑ **](https://youtu.be/uGctUFrOV38)
**
🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1****
**
**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያ መለያዎቻን  ይከተሉን:

📸 Instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 X(Twitter): ****https://twitter.com/yetenaw?s=21&t=NyVsmz_NUwSnHTOXIw8vZw****
📘 Facebook: ****https://www.facebook.com/YeTenaw****
🌐 Website: ****https://yetenaweg.com/**"
የጤና ወግ - የጤና መረጃ,2024-12-11 15:11:40+00:00,"የኩላሊት ለጋሽ መሆን፦ ማወቅ ያለብን ነገሮች።

በኢትዮጵያ የኩላሊት ህመም  ከፍተኛ የጤና ተግዳሮት ሲሆን ብዙ ግለሰቦችን ያጠቃል። በተጨማሪም የጤና ስርዓቱ ላይ ከባድ ሸክም እየፈጠረ ነው። በመጨረሻ ደረጃ የኩላሊት በሽታ ለሚሰቃዩ የኩላሊት ንቅለ-ተከላ  በጣም ውጤታማ የሕክምና አማራጭ ነው። የኩላሊት እጥበት የኩላሊትን ተግባራት በመፈጸም ህይወትን ማቆየት ቢችልም እንደኩላሊት ንቅለ ተከላ ጥሩ ኑሮ ወይም ረጅም የህይወት ዘመን አይሰጥም። የኩላሊት እጥበት  ብዙ ጊዜ ሆስፒታል መመላለስን ስለሚስከስት ለታካሚዎች አካላዊ እና ስሜታዊ ጉዳት ያመጣል። በአንፃሩ የተሳካ የኩላሊት ንቅለ ተከላ የኩላሊት መደበኛ ስራን ወደነበረበት እንዲመለስ በማድረግ ታካሚዎች ጤናማ እና ጥሩ ህይወት እንዲመሩ ያስችላቸዋል።
በህይወት እያሉ ኩላሊት መለገስ የተቀባዩን ህይወት በእጅጉ ከማሻሻል በተጨማሪ ህይወቱን ያድኑታል ። ይህ ጽሁፍ የኩላሊት ለጋሽ የመሆን ሂደትን ከመጀመሪያ ምርመራ ጀምሮ እስከ ድህረ ልገሳ ድረስ ለማብራራት ያለመ ነው። ይህንን  በማቅረብ፣ ብዙ ግለሰቦች በህይወት እያሉ የኩላሊት ለጋሾች በመሆን ሊያመጡ የሚችሉትን ከፍተኛ ተጽዕኖ እንዲያስቡ ያበረታታል

Robel Habtamu Ababiya M.D, General Practitioner, Lecturer

https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%88%e1%8c%8b%e1%88%bd-%e1%88%98%e1%88%86%e1%8a%95%e1%8d%a6-%e1%88%9b%e1%8b%88%e1%89%85-%e1%8b%ab%e1%88%88%e1%89%a5%e1%8a%95-%e1%8a%90%e1%8c%88/"
የጤና ወግ - የጤና መረጃ,2024-12-10 09:39:23+00:00,"👩**የሴቶች መብት ሰበአዊ መብቶች ናቸው!!!**

📣**በጾታ ላይ የተመሰረተ ጥቃት እንዲቆም ዝምታውን መስበር**📣


ℹ️በፆታ ላይ የተመሰረተ ጥቃት ማህበራዊ ጉዳይ ብቻ አይደለም - አካላዊ፣ 🧠 አእምሯዊ እና ስሜታዊ ደህንነትን የሚጎዳ ከባድ የህብረተሰብ ጤና ስጋት ነው።

**🏥 ፆታን መሰረት ያደረጉ ጥቃቶች የደረሰባቸው ሰዎች ሁሉን አቀፍ እንክብካቤን በአንድ ቦታ ማግኘት ይችላሉ።**

**የአንድ መስኮት አገልግሎት—

   ✅ የህክምና ድጋፍ 🩺
   ✅ የስነ-ልቦና ምክር 💬
   ✅ የህግ ድጋፍ ⚖️
   ✅ እና ሌሎች አገልግሎቶች በአንድ ላይ የሚገኝበት ቦታ ነው።**

⚜️**በፆታ ላይ የተመሰረተ ጥቃት መዘዞች ምን ምን ናቸው?**

⚜️**በኢትዮጵያ ውስጥ ጾታን መሰረት ያደረጉ ጥቃቶችን ለማስቆም ምን እናርግ?**

🔱**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%E1%8C%BE%E1%89%B3%E1%8A%95-%E1%88%98%E1%88%B0%E1%88%A8%E1%89%B5-%E1%8B%AB%E1%8B%B0%E1%88%A8%E1%8C%89-%E1%8C%A5%E1%89%83%E1%89%B6%E1%89%BD%E1%8A%95-%E1%88%88%E1%88%9B%E1%88%B5%E1%89%86%E1%88%9D/)
[
](https://t.me/yetenaweg)🔱**የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 **[እዚህ ይጫኑ።](https://t.me/yetenaweg)"
የጤና ወግ - የጤና መረጃ,2024-12-08 08:17:20+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

በ **EngenderHealth **እና **Saint Paul Institute for Reproductive Health and Rights (SPIRHR) **ጋር በመተባበር:
       
      **🧒➡️🧑ጉርምስና🔄** 

🌟 የተካተቱት ርዕሶች:

**🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!**

       📅 በቅርብ ቀን ይጠብቁን! ⏳"
የጤና ወግ - የጤና መረጃ,2024-12-07 13:42:13+00:00,"🎙✨ **የጤና ወግ ቪዲዮ ፖድካስት** ✨🎙

🤝ከ E**ngenderHealth** እና ከ**Saint Paul Institute for Reproductive Health and Rights (SPIRHR)** ጋር በመተባበር:

       🤰🏾 **የድህረ ወሊድ ጤና** 🤱🏾

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

**🧍🏽‍♀️ ቁልፍ ውስጣዊ እና ውጪያዊ** **አካላዊ ለውጦች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ
💊 የእርግዝና መከላከያ አማራጮች
💬 እና ሌሎች ተጨማሪ የመወያያ ነጥቦች**
      
     📅 በቅርብ ቀን ይጠብቁን! ⏳"
የጤና ወግ - የጤና መረጃ,2024-12-03 10:26:03+00:00,"✍ የአለም አቀፍ የአካል ጉዳተኞች  ቀን በየአመቱ December 3 ይከበራል።

✍✍ዘንድሮም ''የአካል ጉዳተኞችን የመሪነት ሚና በማጉላት አካታችና ዘላቂ ልማትን እናረጋግጥ!'' በሚል መሪ ቃል እየተከበረ ይገኛል።

👉 አካል ጉዳት ማለት የአእምሮ፣ የስሜት ህዋሳት እና የአካል መጎዳት ሲሆን ግለሠቡን በማህበረሰቡ ውስጥ እኩል ተሳትፎ እንዳያደርግ የሚገድብ ሁኔታ ነው፡፡

👉 አካል ጉዳተኝነት ማለት በተፈጥሮ ወይም በሰው ሰራሽ ምክንያቶች ማየት ፣መናገር መስማት የማይችል ወይም በእግሩ ላይ ወይም በአእምሮ ዝግመት የሚሰቃይ ሰው ነው።

💥  አካል ጉዳተኞችን ማካተትን በሚመለከቱ ወሳኝ ጉዳዮች ላይ ድጋፍን ማሰባሰብ፣ ስለ አካል ጉዳተኞች ግንዛቤ የማሳደግ ስራን ማበረታታት እንዲሁም ትኩረትን ወደ ሁሉን አቀፍ እና ተደራሽ ማህበረሰብ ጥቅሞች ማዳረስ አስፈላጊ ነው።"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-02-04 09:11:41+00:00,"#**Adult_ECHO_Training****@****#ADISS_ABABA_By_Cardiologist_for_Physicians** 
 We_have_Only_few_trainee_Position
👉Lecture will start on February 10
👉የካቲት 3 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-02-03 09:34:16+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title=Antimicrobial Drug Resistance Prevention Training 
🔶15CEU
👉 ከ ጥር 28 ጀምሮ ይሰጣል!
**ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።**
--------------------------------------------
📱0965410000(Ekram)
📱0965412222(Dr. Shalom)
📱0941404444(Daye)
📱0942404444(Tenbit)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-02-01 07:37:50+00:00,"#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_@ADISSABABA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ የካቲት 2 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram(A.A) 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-02-01 07:18:21+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
**#ነገ**_**ይጀምራል****(ጥር_25**)
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-31 13:45:58+00:00,"#**Adult_ECHO_Training****@****#ADISS_ABABA_By_Cardiologist_for_Physicians**** 
** We_have_Only_few_trainee_Position
👉Lecture will start on February 3
👉ጥር 26 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-31 12:31:56+00:00,"#OBGYN_Ultrasound_Training@HOSSANA!
#የካቲት 2 ይጀምራል!
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-31 09:01:14+00:00,"#OBGYN_Ultrasound_Training@ADAMA!
#የካቲት 2 ይጀምራል!
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-30 12:42:18+00:00,"#**የግርዛት_ስልጠና_ወላይታ_ሶዶ****
****#Circumcision_Skill_Training_@WOLAYITA_SODO** (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  ** ከ የካቲት 2 ጀምሮ ይሰጣል።** (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-30 12:17:14+00:00,"#**ENGLISH_LANGUAGE_TRAINING**
👉Grammar
👉Vocabulary 
👉Pronunciation 
 Strarting from #March_3_የካቲት_24 ይጀምራል!
#**HAWASSA**📌

Contact us and register now!
📞0965412222
📞0941404444

**ETHIO-AMERICAN TRAINING CENTER!**"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-30 09:57:21+00:00,**Congratulations to our beloved trainees on completing the Basic Obstetrics Ultrasound Training given at Gandhi Hospital.**🎉🎊
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-29 17:00:02+00:00,"#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_@ADISSABABA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 25 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram(A.A) 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-29 12:34:11+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title=Comprehensive HIV Prevention, Care and Treatment  Training 
🔶15CEU
👉 ከ ጥር 24 ጀምሮ ይሰጣል!
**ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።**
--------------------------------------------
📱0965410000(Ekram)
📱0965412222(Dr. Shalom)
📱0941404444(Daye)
📱0942404444(Tenbit)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-27 11:01:51+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
#እሁድ_ይጀምራል(ጥር_25)
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-26 13:17:40+00:00,"#**Adult_ECHO_Training****@****#ADISS_ABABA_By_Cardiologist_for_Physicians**** 
** We_have_Only_few_trainee_Position
👉Lecture will start on February 3
👉ጥር 26 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-24 14:09:14+00:00,"#ነገ_ይጀምራል_Ultrasound_ስልጠና_አዲስ_አበባ_ጋንዲ_ሆስፒታል 
#ከጥር_18/2017 ጀምሮ
---------------------------------------------
✔#አዘጋጅ-**Ethio-American CPD center in collaboration with selected hospitals .**
 #**Place_of_Training** ➯ **Ghandi_Hospital**( ጋንዲ_ሆስፒታል )

Call & Register now
   ☎️0965412222 Dr.Shalom
   ☎️0941404444 Daye
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci"
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,2025-01-23 07:31:53+00:00,"#BASIC_ABDOMINAL_ULTRASOUND_TRAINING @HAWASSA & #Shashemene 
#ጥር_26/2017 
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-PHYSICIANS,MRT +

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam 0968670067
  📞Tinbit 0942404444
  📞Office 0941404444

👉ማስታወሻ :-only a few spots are available 
:-t.me/eahci"
